rndrng_npi,rndrng_prvdr_city,rndrng_prvdr_state_abrvtn,rndrng_prvdr_type,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,tot_benes,tot_bene_day_srvcs
1972568434,Orchard Park,NY,Physician Assistant,74.654108527,49.817054264,51.942015504,172.0,258.0
1942253018,San Diego,CA,Diagnostic Radiology,19.192941176,15.332941176,14.65,17.0,17.0
1649408030,Olympia Fields,IL,Diagnostic Radiology,43.016875,27.72109375,25.74484375,63.0,64.0
1841235223,Glendale,CA,Family Practice,108.22307692,108.22307692,107.8,12.0,13.0
1477589646,Harriman,TN,Nurse Practitioner,3.0561818182,3.0561818182,2.94,47.0,55.0
1104825280,Minneapolis,MN,Internal Medicine,50.6665,50.6665,50.28,20.0,20.0
1548255227,Lexington,KY,Occupational Therapist in Private Practice,86.561,69.191,82.871,19.0,20.0
1750453239,Port Matilda,PA,Gastroenterology,98.867692308,78.837692308,80.32,11.0,13.0
1457309833,Jefferson Valley,NY,Internal Medicine,2.21125,2.21125,2.21,23.0,24.0
1184603698,Uniontown,PA,Physical Therapist in Private Practice,9.1762195122,7.2254878049,7.3580487805,36.0,82.0
1730143447,Gilroy,CA,Independent Diagnostic Testing Facility (IDTF),69.161111111,46.955555556,34.942222222,18.0,18.0
1225141328,St Petersburg,FL,Interventional Radiology,179.7321978,138.54054945,138.72703297,50.0,91.0
1255741732,New York,NY,Neurology,117.45231707,93.874146341,81.342926829,63.0,63.0
1538129374,Minneapolis,MN,Pathology,17.862592593,14.272592593,14.38,23.0,27.0
1740219278,Ludington,MI,Diagnostic Radiology,9.0924822695,6.3959574468,6.4675886525,128.0,133.0
1316248073,Waterford,WI,Nurse Practitioner,104.05160839,68.363496503,72.266503497,65.0,143.0
1588233290,Gainesville,VA,Physical Therapist in Private Practice,35.791460674,28.29141573,28.214089888,57.0,387.0
1063895456,Plymouth,MA,Physician Assistant,109.30428571,64.415357143,59.636785714,26.0,27.0
1982925863,Snow Hill,MD,Licensed Clinical Social Worker,77.583221477,57.857181208,56.539395973,28.0,149.0
1174571020,Wellesley,MA,Internal Medicine,4.704,4.704,4.669,20.0,20.0
1396882916,Lincoln,NE,Psychiatry,68.554113924,40.152405063,59.241582278,54.0,158.0
1124056296,Clinton Township,MI,Ambulance Service Provider,349.70578947,349.70578947,343.49,114.0,114.0
1508815440,Lacey,WA,Radiation Oncology,169.58777778,132.87765432,130.63123457,81.0,81.0
1487661211,Bellevue,WA,Obstetrics & Gynecology,49.212105263,49.212105263,43.07,19.0,19.0
1194752840,Naples,FL,Otolaryngology,44.938108108,30.96027027,30.051351351,18.0,37.0
1720099724,Amherst,NY,Neurosurgery,97.735555556,78.195555556,78.95,17.0,18.0
1992708895,Morristown,TN,Internal Medicine,169.2975,118.15209677,127.16346774,70.0,124.0
1437268695,Strongsville,OH,Diagnostic Radiology,22.085454545,16.601287879,15.519242424,131.0,132.0
1982237699,Kokomo,IN,Nurse Practitioner,100.27260563,60.319929577,67.917394366,86.0,142.0
1124266986,Englewood,NJ,Hospitalist,194.5097931,150.85124138,135.70255172,142.0,145.0
1881654564,Wabash,IN,Optometry,34.098493151,23.778356164,25.99630137,71.0,73.0
1497261689,Lacey,WA,Nurse Practitioner,83.994017467,65.008209607,65.888777293,119.0,229.0
1063446045,Brooklyn,NY,Family Practice,108.07295082,82.169016393,68.740819672,41.0,61.0
1578876843,Salem,VA,Hematology-Oncology,70.182653061,56.012653061,55.89,38.0,49.0
1588743868,West Plains,MO,Cardiology,93.018779715,68.676909667,72.227210777,451.0,631.0
1225565302,Hartford,WI,Certified Registered Nurse Anesthetist (CRNA),323.53583333,259.07166667,267.09666667,12.0,12.0
1942539986,Tacoma,WA,Internal Medicine,67.855276074,54.297484663,56.12595092,75.0,163.0
1346681038,Boston,MA,Rheumatology,48.251724138,37.089137931,37.70637931,32.0,57.0
1487750634,Seattle,WA,Family Practice,9.5858823529,9.5858823529,9.52,23.0,34.0
1942425392,Cape Girardeau,MO,Physical Therapist in Private Practice,13.939333333,10.9695,11.393166667,20.0,60.0
1285990416,New York,NY,Rheumatology,203.98102564,154.8725641,126.1225641,39.0,39.0
1700829710,Dallas,TX,Optometry,62.728275862,44.447586207,43.344827586,29.0,29.0
1184721961,Hurricane,WV,Physician Assistant,104.09357143,74.968142857,73.962285714,70.0,70.0
1891804654,Cliffside Park,NJ,Internal Medicine,4.2167741935,4.2167741935,4.18,53.0,62.0
1699182881,Victor,NY,Micrographic Dermatologic Surgery,231.235,184.355,190.87,16.0,16.0
1255861787,Stanford,CA,General Surgery,153.3062963,121.37074074,104.93740741,27.0,27.0
1164458634,Memphis,TN,Ambulatory Surgical Center,1111.6492857,895.94071429,1104.59,13.0,14.0
1679917561,Burbank,CA,Medical Oncology,242.61041096,180.28205479,162.68465753,73.0,73.0
1003884578,Brunswick,ME,Urology,93.7375,18.0525,16.931666667,12.0,12.0
1376598276,Fort Myers,FL,Internal Medicine,188.135,137.62833333,131.56916667,12.0,12.0
1316075542,Los Angeles,CA,Interventional Radiology,276.905,220.975,205.92,30.0,32.0
1336196534,Dearborn,MI,Diagnostic Radiology,56.071935484,44.788064516,43.215483871,31.0,31.0
1205990843,Moline,IL,Orthopedic Surgery,136.958125,98.4275,108.891875,15.0,16.0
1790938066,Hackettstown,NJ,Internal Medicine,145.20875,113.1834375,103.4875,32.0,32.0
1609218759,Levittown,PA,Family Practice,174.56833333,174.56833333,166.18,12.0,12.0
1851395818,Doylestown,PA,Internal Medicine,62.781578947,62.781578947,129.89,76.0,76.0
1730734567,Williston,ND,Physical Therapist in Private Practice,99.853617021,77.694255319,78.415106383,42.0,47.0
1336409986,Inman,SC,Family Practice,2.993059034,2.993059034,2.94,218.0,559.0
1508814336,Sun City West,AZ,Pathology,4.3477777778,3.4677777778,3.53,27.0,27.0
1528113768,Spokane,WA,Emergency Medicine,214.25218182,198.53563636,199.11836364,55.0,55.0
1932188158,Bend,OR,Internal Medicine,172.25235294,137.77235294,140.27,17.0,17.0
1093710121,Greenville,SC,Radiation Oncology,181.53552,144.72632,151.0228,59.0,125.0
1477652824,Canton,MA,Mass Immunizer Roster Biller,21.09,21.09,21.09,14.0,14.0
1003228438,Birmingham,AL,Internal Medicine,9.4690666667,9.4690666667,9.52,42.0,75.0
1609318690,Portsmouth,VA,Physician Assistant,149.06058824,112.52607843,113.00921569,50.0,51.0
1568536241,Honolulu,HI,Orthopedic Surgery,899.7847619,720.83619048,677.08571429,19.0,21.0
1790760478,Pensacola,FL,Vascular Surgery,11421.2735,9106.0035,9596.06,17.0,20.0
1538475983,San Antonio,TX,Nephrology,160.99733333,113.11733333,118.04266667,15.0,15.0
1639188808,Palmer,MA,Emergency Medicine,123.9961658,91.677772021,89.525803109,186.0,193.0
1114292281,Omaha,NE,Family Practice,118.53502618,72.191518325,80.364397906,120.0,191.0
1841302577,Gardena,CA,Ophthalmology,72.55742681,52.272403698,44.670508475,529.0,649.0
1356816821,Cleveland,OH,Nurse Practitioner,82.02225,57.31475,57.93,38.0,40.0
1326155482,San Antonio,TX,Pathology,60.777727273,48.627727273,48.563181818,11.0,11.0
1295742757,Lanham,MD,Internal Medicine,218.88526316,170.54263158,151.46894737,19.0,19.0
1437146677,Ashland,OH,Diagnostic Radiology,10.808076923,6.6373076923,6.73,24.0,26.0
1952628372,Hackensack,NJ,Diagnostic Radiology,11.843414634,9.492195122,8.7426829268,37.0,39.0
1417033267,Mchenry,IL,Nuclear Medicine,48.664736842,35.434736842,36.948947368,18.0,19.0
1467435537,Clinton Township,MI,Ophthalmology,129.29875,53.179375,51.67625,16.0,16.0
1770538027,Laguna Beach,CA,Diagnostic Radiology,13.216363636,10.546363636,10.04,11.0,11.0
1538504998,Dobbs Ferry,NY,Emergency Medicine,217.72642857,171.15285714,140.02714286,13.0,14.0
1356763304,Greenville,SC,Certified Registered Nurse Anesthetist (CRNA),316.79153846,247.99076923,252.1374359,39.0,39.0
1407453921,Raleigh,NC,Physician Assistant,51.880666667,40.616,42.882333333,29.0,30.0
1629062732,Laurinburg,NC,Pathology,78.561147541,62.775081967,64.83557377,37.0,40.0
1366493629,Stockton,CA,Ophthalmology,6.0769744597,4.8064047151,4.7822565254,23.0,46.0
1427278894,Mccomb,MS,Dermatology,154.97842105,118.68052632,137.37789474,29.0,30.0
1750325320,Glens Falls,NY,Family Practice,7.6720479303,7.6720479303,7.61,277.0,459.0
1790047959,Wayne,NJ,Orthopedic Surgery,67.007142857,53.517142857,46.67,12.0,14.0
1841311313,Lebanon,NH,Diagnostic Radiology,11.027419355,5.9690322581,5.6970967742,30.0,31.0
1003839838,Hemet,CA,Cardiology,94.664606742,73.19494382,69.631797753,75.0,89.0
1407039159,Springfield,IL,Centralized Flu,37.7,37.7,39.2,13.0,13.0
1952561953,Middleburg,FL,Cardiology,108.54571429,78.786190476,77.825714286,20.0,21.0
1356790034,Granger,IN,Family Practice,13.2,13.2,13.122153846,55.0,65.0
1710340849,Huntsville,AL,Mass Immunizer Roster Biller,9.7499118943,9.7499118943,9.7411013216,60.0,62.0
1003235706,Corvallis,OR,Dermatology,52.545813953,41.98744186,41.24,34.0,35.0
1215992987,Madison,WI,Orthopedic Surgery,78.32,59.334166667,63.068333333,12.0,12.0
1467686634,Pittsburgh,PA,Diagnostic Radiology,38.133333333,30.513333333,25.5,12.0,12.0
1588041719,Kalispell,MT,Dermatology,51.606624204,36.451974522,36.316847134,261.0,314.0
1124067871,Plano,TX,Internal Medicine,187.91914063,151.2815625,156.878125,116.0,128.0
1043235278,Miami,FL,Optometry,21.679428571,15.812857143,15.122285714,35.0,35.0
1942576483,Rochester,MN,Anesthesiology,211.4483871,168.76806452,171.17129032,21.0,31.0
1528252350,Lincoln,NE,Infectious Disease,168.32204545,111.54545455,121.54272727,26.0,44.0
1235796582,Round Rock,TX,Chiropractic,38.764715447,28.204715447,28.836504065,29.0,123.0
1508940305,San Francisco,CA,Critical Care (Intensivists),47.686428571,38.106428571,35.0,14.0,14.0
1104087469,Tuscaloosa,AL,Internal Medicine,122.47489703,83.275377574,87.548787185,307.0,437.0
1952644288,New Haven,CT,Diagnostic Radiology,43.103529412,34.501176471,37.990588235,14.0,14.0
1124137112,Houston,TX,Orthopedic Surgery,73.701608696,55.226173913,53.322391304,146.0,226.0
1558603290,Bakersfield,CA,Internal Medicine,40.064285714,31.217142857,29.521714286,20.0,35.0
1336299650,Leeds,MA,Nurse Practitioner,82.649677419,57.629354839,55.361612903,31.0,31.0
1992965990,Marietta,GA,Orthopedic Surgery,1181.4747619,942.51142857,946.77095238,20.0,20.0
1730571357,Plano,TX,Nurse Practitioner,2.9604545455,2.9604545455,2.94,19.0,22.0
1124120878,Sacramento,CA,Internal Medicine,103.44785047,83.745233645,81.608411215,53.0,107.0
1841273760,Miami,FL,Diagnostic Radiology,94.494166667,75.344166667,70.82,12.0,12.0
1528055001,Crown Point,IN,Diagnostic Radiology,8.9054929577,6.6270422535,6.8377464789,65.0,67.0
1124165501,Union,NJ,Internal Medicine,16.200714286,12.29,10.772142857,12.0,14.0
1659306629,Fairfax,VA,Diagnostic Radiology,124.67842105,100.03,87.53,17.0,17.0
1316061518,Reno,NV,Diagnostic Radiology,53.002888889,41.444222222,38.998222222,45.0,45.0
1578887519,Mercer Island,WA,Internal Medicine,143.62851852,143.62851852,129.89,27.0,27.0
1952073447,Seattle,WA,Physical Therapist in Private Practice,37.530670498,29.90302682,26.713429119,57.0,374.0
1457360950,San Pedro,CA,Cardiology,180.67518072,120.77240964,111.8773494,83.0,83.0
1326024738,Coos Bay,OR,Otolaryngology,124.83375,95.386964286,97.350892857,49.0,56.0
1043795156,Redwood City,CA,Physical Therapist in Private Practice,31.166960352,24.592070485,22.143700441,46.0,213.0
1134150071,Alhambra,CA,Diagnostic Radiology,46.680804598,30.322413793,26.343448276,86.0,87.0
1437253291,Setauket,NY,Mass Immunizer Roster Biller,24.19,24.19,16.62,14.0,14.0
1487802690,Metuchen,NJ,Gastroenterology,186.0204142,112.24236686,99.959289941,169.0,169.0
1952446106,Palmer,AK,Physical Therapist in Private Practice,28.090489297,21.618394495,16.189204893,87.0,497.0
1790277150,Plainville,MA,Physical Therapist in Private Practice,24.896635514,19.853551402,18.179158879,15.0,98.0
1205125101,Raleigh,NC,Neurology,113.14326531,84.248571429,93.623265306,47.0,49.0
1861454563,Mission,TX,General Surgery,129.14434783,103.05434783,106.09,23.0,23.0
1588744999,Bellaire,TX,Internal Medicine,276.95714286,276.95714286,275.39,14.0,14.0
1063936508,Carlisle,PA,Nurse Practitioner,139.50526316,98.196315789,99.981578947,19.0,19.0
1053733998,Stony Brook,NY,General Surgery,85.235185185,68.275185185,56.43,81.0,81.0
1306242326,Mc Ewen,TN,Nurse Practitioner,0.1199367089,0.0670886076,0.0665189873,16.0,30.0
1396833026,Omaha,NE,Clinical Laboratory,9.6465957447,9.6465957447,9.57,45.0,47.0
1083694707,Lenoir City,TN,Internal Medicine,15.085,15.085,16.22,13.0,14.0
1821606500,Fort Wayne,IN,Nurse Practitioner,29.33030303,29.33030303,29.01,32.0,33.0
1891144952,Ventura,CA,Physician Assistant,119.70574468,92.63751773,83.603333333,134.0,141.0
1639520406,Kansas City,MO,Hematology-Oncology,131.91,105.1,107.17,16.0,16.0
1841287356,Boca Raton,FL,Emergency Medicine,8.5231090487,6.7071925754,6.4193735499,422.0,430.0
1700314754,Spartanburg,SC,Nurse Practitioner,11.54424594,8.8755220418,9.3026218097,365.0,431.0
1518062413,Wilson,NC,Interventional Radiology,87.739012658,67.109848101,61.272,377.0,395.0
1083888390,Albuquerque,NM,Diagnostic Radiology,8.048989899,5.6344444444,5.7715151515,85.0,87.0
1801902291,Lakeland,FL,Pediatric Medicine,2.2144117647,2.2144117647,2.21,32.0,34.0
1972505030,Louisville,KY,Nephrology,93.763387097,69.021129032,73.563870968,54.0,62.0
1770545949,Iowa City,IA,Diagnostic Radiology,182.69,142.6862963,150.44888889,27.0,27.0
1134116593,Fort Myers,FL,Internal Medicine,131.66035019,88.613190661,85.988142023,536.0,1028.0
1174644314,Clemmons,NC,Urology,2.1964566929,2.1964566929,2.21,197.0,254.0
1396210407,Houston,TX,Nurse Practitioner,85.881666667,68.621666667,65.95,11.0,12.0
1851356315,Hickory,NC,Internal Medicine,37.415714286,37.415714286,39.2,42.0,42.0
1871596619,Toledo,OH,Cardiology,191.06545455,153.34424242,156.63787879,33.0,33.0
1932638947,Orlando,FL,Family Practice,85.043636364,84.269545455,83.008181818,66.0,66.0
1558723072,Dublin,OH,Neurology,132.35954545,100.07545455,105.03181818,22.0,22.0
1376522177,Park Ridge,IL,Diagnostic Radiology,9.9473333333,6.6993333333,7.8193333333,11.0,11.0
1336376367,Munster,IN,Sports Medicine,65.492688679,48.147924528,54.040283019,254.0,418.0
1437438041,Chandler,AZ,Hospitalist,173.40657143,133.2707619,135.34542857,103.0,105.0
1922274968,Tacoma,WA,Advanced Heart Failure and Transplant Cardiology,208.6134507,165.88880282,171.96978873,43.0,142.0
1922186246,Brick,NJ,Optometry,30.765714286,19.255714286,17.474285714,14.0,14.0
1376989327,Cedar Park,TX,Family Practice,87.544736842,62.510263158,65.133684211,35.0,38.0
1053459750,Kyle,TX,Internal Medicine,29.290434783,29.290434783,29.01,22.0,23.0
1689993271,Idaho Falls,ID,Family Practice,169.51857143,97.041428571,106.42714286,13.0,14.0
1700167814,Dallas,TX,Orthopedic Surgery,35.141666667,26.639035088,26.045,68.0,102.0
1255810800,La Crosse,WI,Nurse Practitioner,109.0584,109.0584,110.41,25.0,25.0
1487060570,St. Charles,MO,Mass Immunizer Roster Biller,68.524954128,68.524954128,68.518944954,218.0,218.0
1467514646,Scottsbluff,NE,Optometry,60.214,31.375,33.6705,19.0,20.0
1265433833,Lancaster,PA,Diagnostic Radiology,112.56333333,85.114444444,84.316666667,18.0,18.0
1386720704,Cape May Court House,NJ,Physical Therapist in Private Practice,24.42742268,19.271134021,17.996907216,65.0,149.0
1043851801,Winston Salem,NC,Physician Assistant,10.414266667,10.414266667,10.346933333,45.0,75.0
1194958389,Santa Barbara,CA,Pain Management,65.017730061,50.313496933,45.277852761,87.0,162.0
1538718226,The Colony,TX,Occupational Therapist in Private Practice,25.686271186,20.471355932,20.985084746,13.0,59.0
1295726453,Longmont,CO,Neurology,82.292632794,65.664549654,64.8873903,431.0,433.0
1437680931,Mcallen,TX,Family Practice,41.19,41.19,41.19,31.0,31.0
1194482430,Hutchinson,KS,Nurse Practitioner,72.306059701,56.052328358,59.788835821,199.0,335.0
1164439378,Rutland,VT,Internal Medicine,69.879066667,55.341428571,55.336590476,153.0,525.0
1093994782,Amarillo,TX,Interventional Pain Management,182.1669697,145.40242424,150.16969697,35.0,66.0
1275737363,Fort Worth,TX,Diagnostic Radiology,27.755185185,22.215185185,21.7,27.0,27.0
1730103144,Orangeburg,SC,Family Practice,41.478409091,19.562045455,21.017272727,16.0,44.0
1871579342,Dorchester,MA,Family Practice,72.281587302,47.650952381,43.791984127,108.0,126.0
1417336017,Washington,DC,"Psychologist, Clinical",164.40589744,128.56589744,118.40846154,39.0,39.0
1942225677,Fort Worth,TX,Chiropractic,27.745436893,19.071262136,18.981359223,12.0,103.0
1770599383,Albuquerque,NM,Medical Oncology,70.031428571,55.214464286,55.050178571,26.0,56.0
1154367563,Browns Mills,NJ,Internal Medicine,166.67066667,125.842,125.92813333,75.0,75.0
1659356533,Westerly,RI,Diagnostic Radiology,76.175555556,56.898888889,60.342592593,27.0,27.0
1164440483,Camden,NJ,Neurology,61.836181818,47.272545455,43.168,51.0,55.0
1528158359,Stanford,CA,Diagnostic Radiology,8.07,6.1640909091,6.2304545455,21.0,21.0
1952530180,Columbus,OH,Diagnostic Radiology,11.465,8.565,8.146875,16.0,16.0
1740327808,Camden,AR,Physical Therapist in Private Practice,9.8261538462,7.5807692308,8.1241923077,98.0,260.0
1629412259,Fresno,CA,Dermatology,581.30875,457.7875,437.3953125,46.0,55.0
1497369284,Del Mar,CA,Physician Assistant,243.15259259,186.98888889,180.95444444,24.0,27.0
1457339004,Las Vegas,NV,Emergency Medicine,183.009,146.09625,141.3685,33.0,39.0
1568880847,Albuquerque,NM,Diagnostic Radiology,53.005147059,42.277647059,41.865735294,68.0,68.0
1457976136,Hammond,LA,Audiologist,32.538518519,24.983333333,26.186666667,27.0,27.0
1982251310,Mechanicsville,VA,Physical Therapist in Private Practice,21.445294118,16.593676471,16.594411765,29.0,66.0
1750692075,Washington,DC,Diagnostic Radiology,9.4481818182,6.8927272727,7.0554545455,11.0,11.0
1447879010,Carson City,NV,Nurse Practitioner,76.952150943,55.044301887,55.365622642,234.0,265.0
1619922879,Conway,SC,Urology,0.5489795918,0.437755102,0.433877551,18.0,24.0
1053635888,Northampton,MA,Emergency Medicine,111.22235294,88.733529412,86.278823529,11.0,11.0
1184698813,Mount Vernon,NY,Family Practice,147.01297297,114.40148649,93.919189189,66.0,74.0
1609468453,Bolingbrook,IL,Physical Therapist in Private Practice,98.7716,75.5764,77.9008,25.0,25.0
1780350629,Little Rock,AR,Physical Therapist in Private Practice,30.6679,23.62868,25.79576,74.0,315.0
1194767012,Las Vegas,NV,Diagnostic Radiology,171.96193548,132.91516129,128.19741935,31.0,31.0
1124361266,Wilkes Barre,PA,Internal Medicine,212.25540816,169.2897449,171.66586735,106.0,196.0
1982694840,Quakertown,PA,Internal Medicine,28.340352941,28.340352941,16.62,85.0,85.0
1598765208,Bentonville,AR,Geriatric Medicine,204.8505,140.303,152.979,20.0,20.0
1699789719,Edina,MN,Urology,0.4982894737,0.3980263158,0.3946052632,14.0,19.0
1639151327,West Des Moines,IA,Physician Assistant,58.549611872,34.986164384,37.89890411,421.0,438.0
1083661052,Plano,TX,Urology,24.518181818,17.861818182,17.537272727,11.0,11.0
1568717791,Douglassville,PA,Physician Assistant,39.56,39.56,39.2,20.0,20.0
1194979369,Springfield,IL,Cardiology,98.06898017,68.919291785,72.405212465,368.0,705.0
1992018642,Colton,CA,Hematology-Oncology,101.53945313,74.608828125,71.44765625,54.0,128.0
1750474987,Holly Springs,GA,Internal Medicine,70.25,70.25,70.25,14.0,14.0
1124133996,Clark,NJ,Mass Immunizer Roster Biller,33.505762712,33.505762712,16.62,292.0,295.0
1225130818,Lihue,HI,Optometry,43.495714286,28.417142857,25.971428571,25.0,28.0
1154313385,Sewickley,PA,Optometry,162.79666667,112.82260417,116.2646875,96.0,96.0
1689605941,Tarzana,CA,Internal Medicine,40.5340625,28.2790625,24.4490625,27.0,27.0
1831535756,Houston,TX,Nurse Practitioner,146.40217391,104.68586957,101.32565217,46.0,46.0
1255346359,Memphis,TN,Centralized Flu,63.98,63.98,63.98,103.0,103.0
1255387122,Altha,FL,Certified Registered Nurse Anesthetist (CRNA),45.876,36.606,27.856666667,15.0,15.0
1588838809,Middletown,NY,Endocrinology,63.170869565,37.463913043,33.290434783,21.0,23.0
1639125537,Salisbury,MD,Diagnostic Radiology,188.77461538,150.61769231,143.52692308,13.0,13.0
1689335192,Jackson,TN,Nurse Practitioner,0.6140127389,0.4894267516,0.4865605096,23.0,40.0
1780603985,Hilton Head Island,SC,Physician Assistant,73.890659898,19.43106599,22.992030457,196.0,197.0
